GLON,GLAT,z,Mbh
264.14512,-80.83164,0.01872,265.95
264.24927,19.26464,0.00936,146.679
264.25398,7.08911,0.01574,149.286
264.29092,68.81937,0.01395,84.36
264.31695,35.36443,0.02065,218.875
264.34444,16.06793,0.00968,142.498
264.41935,76.77254,0.00314,5.295
264.47373,16.11806,0.00957,234.282
264.49129,28.14295,0.01221,102.323
264.5258,-13.4982,0.00865,39.712
264.58944,16.38893,0.0093,286.6
264.83457,-68.68401,0.01864,103.915
265.0496,64.8604,0.02039,210.909
265.13765,18.81011,0.00814,137.344
265.22282,17.55961,0.00903,126.813
265.29953,30.22279,0.01214,131.517
265.32469,10.13483,0.00864,24.792
265.35654,28.04431,0.01193,60.719
265.40531,-43.8013,0.00407,286.632
265.43051,10.95338,0.01582,193.975
265.4321,74.95972,4.7E-4,2.543
265.44629,18.50751,0.00861,280.408
265.56085,40.12141,0.0155,193.323
265.61374,24.95719,0.00809,120.242
265.63149,-43.69109,0.0036,347.255
265.76799,18.74082,0.00892,260.452
265.92879,36.7678,0.02001,246.009
266.00352,-12.11434,0.00355,57.662
266.03444,37.10784,0.01752,149.333
266.09117,-43.82003,0.00428,71.037
266.1194,22.57714,0.00367,66.777
266.19563,22.52408,0.00365,4.642
266.33835,70.29251,0.00809,46.044
266.39313,62.7693,0.01989,311.338
266.44128,-26.71898,0.00845,42.844
266.4442,40.8795,0.01338,84.731
266.44822,-44.4329,0.00264,155.89
266.45878,28.81082,0.01228,66.076
266.64116,-43.2233,0.0223,241.032
266.72024,61.38423,0.0202,180.138
266.8752,40.97378,0.01537,105.139
266.8889,16.32427,0.00891,261.173
266.89393,-42.58461,0.0035,216.819
266.9315,37.54052,0.00888,48.229
267.04879,16.44546,0.00941,56.136
267.11648,70.15291,0.00854,50.292
267.20883,16.71873,0.00934,101.202
267.34827,28.93367,0.01187,63.334
267.35206,34.66023,0.01403,196.632
267.41751,-15.76421,0.00941,84.653
267.42545,5.3362,0.00992,37.086
267.4407,29.06348,0.01183,164.524
267.53492,65.73455,0.00833,140.531
267.53778,73.36045,0.0062,15.686
267.59958,48.40464,0.0249,536.317
267.64104,-37.39532,0.01973,194.544
267.66503,-30.6126,0.01225,113.662
267.67973,73.33709,0.00739,153.854
267.7025,-75.43915,0.01969,150.896
267.71207,79.23719,0.00243,260.764
267.85405,67.48397,0.02047,162.056
267.86629,33.48982,0.01343,462.31
267.93972,29.84359,0.01248,112.555
267.97661,49.08403,0.02283,340.916
267.98682,26.67156,0.01396,160.735
268.08763,49.10024,0.02454,590.931
268.21308,79.32357,0.00307,33.104
268.25535,-19.43399,0.00366,8.242
268.28807,31.35963,0.01261,151.017
268.34843,-39.7813,0.00384,5.515
268.37,28.41288,0.01236,107.143
268.39464,42.57181,0.01488,190.558
268.40637,-43.54404,0.00392,160.27
268.54625,26.61245,0.01174,116.949
268.54811,39.23496,0.01301,127.784
268.59414,26.4013,0.01414,66.197
268.78568,-74.7018,0.01976,403.424
268.79178,27.0515,0.01274,80.773
268.8207,27.62632,0.01094,38.08
268.90287,-74.69404,0.01784,200.507
268.91567,26.164,0.01127,300.525
269.01135,27.5915,0.01117,186.783
269.0118,26.51176,0.01451,94.124
269.01262,16.6557,0.01469,125.676
269.18537,24.80311,0.01216,169.846
269.20304,-68.63352,0.01915,110.14
269.21289,26.89077,0.01393,97.068
269.2163,26.45687,0.01533,111.147
269.24756,26.12551,0.00985,48.216
269.25565,17.31541,0.01004,167.879
269.26371,27.36357,0.01194,138.913
269.26868,26.72852,0.0131,179.582
269.30367,24.98448,0.012,46.719
269.37866,46.61552,0.00616,69.609
269.42118,26.63002,0.01124,46.795
269.45569,18.4366,0.00996,38.358
269.46013,25.10093,0.01209,176.562
269.47618,26.52048,0.01185,161.527
269.51411,27.49891,0.01068,41.066
269.54963,70.39236,0.0056,80.969
269.55052,26.99163,0.00756,142.253
269.57151,26.48067,0.01359,599.463
269.60229,26.48704,0.01198,577.333
269.66035,-37.55813,0.01981,145.554
269.67003,35.42962,0.0129,121.534
269.69278,26.49653,0.00963,204.159
269.73135,77.75974,0.00317,30.369
269.77506,17.66208,0.01465,88.969
269.79523,33.39339,0.01333,83.75
269.80135,26.41814,0.00951,71.146
269.80369,25.44575,0.01054,90.203
269.81309,25.67014,0.01102,63.655
269.83074,26.54266,0.01314,156.427
269.8672,25.37981,0.01146,86.106
269.86909,26.17565,0.01611,198.515
269.87925,26.18468,0.01179,78.175
269.89567,26.01929,0.01445,90.303
269.90202,25.75097,0.01152,45.454
269.91799,29.23177,0.01473,109.955
269.97796,30.37534,0.01217,82.663
269.99533,25.89762,0.01154,42.961
270.0099,28.70232,0.01483,136.365
270.02976,32.89645,0.01355,69.608
270.05195,25.97665,0.00922,90.684
270.09036,75.67212,0.00453,37.008
270.09533,42.49095,0.01837,285.902
270.15926,-34.34403,0.01727,142.666
270.1663,77.78028,0.004,77.225
270.20255,20.87666,0.01007,191.895
270.20769,42.94637,0.01553,142.94
270.20849,12.57934,0.01242,114.58
270.34435,29.6227,0.01196,50.444
270.3654,23.51755,0.01174,172.984
270.41516,-34.43645,0.01638,117.508
270.45583,73.73791,4.4E-4,0.05
270.45859,-34.42896,0.01596,168.634
270.46339,25.70757,0.01171,41.991
270.52978,41.96332,0.02435,206.868
270.53804,22.14945,0.01411,373.445
270.57564,42.59589,0.01607,90.222
270.63871,25.85154,0.01153,116.957
270.65883,29.88919,0.01251,239.791
270.66708,25.61283,0.01316,149.773
270.69222,25.47982,0.01392,94.201
270.72443,26.61659,0.01493,131.625
270.77809,-35.09258,0.01499,168.875
271.00406,-34.46718,0.01528,86.749
271.04082,-44.73474,0.02266,150.503
271.0742,18.75007,0.0103,198.546
271.17186,14.71266,0.01412,61.548
271.19514,14.27589,0.01495,220.443
271.19596,14.25986,0.01649,174.15
271.19702,14.60453,0.01657,187.886
271.2184,72.75229,0.00792,32.824
271.32457,14.95079,0.01568,183.81
271.34325,11.59697,0.02191,142.558
271.36064,-42.26379,0.00378,20.088
271.37852,76.60437,5.1E-4,0.045
271.44075,48.97926,0.02244,335.27
271.44763,26.06696,0.01256,109.221
271.61484,-35.01552,0.01729,154.073
271.64062,-44.8685,0.0184,115.298
271.71996,37.0097,0.01225,328.638
271.77493,-8.45699,0.00351,163.159
271.77592,36.93837,0.0125,57.168
271.77922,14.93887,0.01607,284.994
271.78216,24.46082,0.01253,190.38
271.84904,12.81562,0.01744,194.595
271.86678,24.63298,0.01456,145.576
271.88715,13.84399,0.01896,177.175
271.92634,22.30764,0.01478,65.877
271.98213,14.23057,0.01766,109.816
271.9991,15.10063,0.01463,136.106
272.09598,38.52596,0.01247,254.249
272.12356,77.75673,0.0057,33.462
272.16102,12.85903,0.0169,133.973
272.17541,-76.94471,0.01981,225.921
272.21935,13.09471,0.01787,344.298
272.29354,13.45042,0.0163,324.81
272.30355,22.32484,0.01359,216.78
272.35304,12.71901,0.01737,215.793
272.42049,-76.77243,0.0206,353.805
272.47917,11.81308,0.00917,71.08
272.50817,22.45668,0.00954,118.055
272.58909,-76.96808,0.01943,209.218
272.60207,58.09058,0.02013,223.329
272.60485,48.40773,0.02132,314.543
272.67329,19.50999,0.0085,79.238
272.67876,19.92945,0.00704,72.574
272.71011,18.88364,0.00977,41.71
272.7248,43.83106,0.02231,370.224
272.76158,29.83621,0.01318,107.487
272.77232,11.76068,0.01936,256.25
272.79532,64.68963,0.02096,146.087
272.81314,19.18025,0.00618,14.869
272.87128,19.25842,0.01252,241.176
272.88855,-37.9613,0.01718,87.778
272.89376,18.69805,0.00943,32.556
272.89406,30.72261,0.01301,95.604
272.90078,18.82141,0.00931,187.328
272.90236,19.16057,0.01237,182.082
272.9119,18.76548,0.01067,39.583
272.91979,20.26986,0.01054,48.345
272.93192,44.1994,0.01798,96.854
272.93321,18.85384,0.00806,71.31
272.93375,43.87956,0.01785,398.305
272.94055,19.18038,0.00934,253.484
272.95511,43.88919,0.01717,124.488
272.95745,19.07941,0.0101,38.535
272.96429,13.78017,0.0087,43.464
273.00212,-45.86241,0.02088,213.312
273.0071,19.78284,0.01067,348.371
273.03813,19.19965,0.01269,567.861
273.05767,32.90459,0.01209,50.67
273.13273,19.42284,0.00866,23.46
273.18465,-37.35143,0.01631,167.105
273.19064,18.99378,0.00807,112.054
273.20884,19.48753,0.00822,19.78
273.23104,46.58014,0.01775,306.395
273.23219,19.87982,0.00927,44.458
273.27346,-54.72242,0.01871,267.963
273.27396,-39.13661,0.02118,290.858
273.28393,-36.29465,0.00434,6.16
273.31295,-21.01238,0.01081,305.069
273.3213,-33.43839,0.00367,85.918
273.33694,19.32154,0.00826,52.972
273.40636,-26.88582,0.01806,107.938
273.41394,48.75074,0.0206,165.792
273.44384,77.57856,0.00583,38.822
273.4567,48.5577,0.00573,31.938
273.47567,49.96888,0.01546,166.365
273.59133,-41.99429,0.01783,189.276
273.59361,52.71263,0.00567,142.891
273.61124,64.37212,0.02156,225.779
273.62436,14.7782,0.00926,49.761
273.62929,-10.23039,0.01415,146.184
273.6686,18.78374,0.01047,34.724
273.68848,19.63438,0.00919,82.118
273.70024,44.90019,0.01652,264.887
273.70733,10.29247,0.02083,137.62
273.71969,10.27838,0.02064,225.051
273.72784,-24.89303,0.01081,77.225
273.77388,76.97212,0.00357,24.02
273.78483,-38.64119,0.01402,76.955
273.78982,-36.00747,0.01619,174.299
273.81179,-19.74264,0.01083,109.186
273.81367,-19.76645,0.01081,123.299
273.90086,18.08767,0.01071,316.408
273.91243,78.64221,0.00652,189.736
273.94233,15.21024,0.00958,29.133
273.98956,64.34478,0.02072,126.731
273.99289,-71.84713,0.02109,564.913
273.99689,-20.97454,0.0105,111.05
274.01452,22.26061,0.01019,102.267
274.01532,73.86437,0.00337,56.204
274.01967,14.49799,0.00948,50.296
274.12308,-27.5036,0.02422,457.961
274.14437,49.08859,0.01972,210.864
274.1778,-20.88502,0.01044,3.065
274.21072,-43.73869,0.01899,260.878
274.22178,14.84052,0.00879,70.936
274.22267,13.90324,0.02438,369.644
274.25697,4.54906,0.00642,112.357
274.263,24.38233,0.01016,268.854
274.30133,15.27325,0.00965,37.72
274.37228,24.70339,0.01075,47.246
274.42963,-24.55268,0.01167,365.43
274.43609,44.12764,0.02175,145.206
274.50211,-24.54169,0.0152,300.402
274.55558,7.86979,0.01151,48.218
274.61717,16.61202,0.01515,122.522
274.6195,49.19363,0.01829,196.502
274.65064,-54.90286,0.02141,268.078
274.66047,11.96022,0.01456,92.907
274.77251,-27.51825,0.02412,243.361
274.77471,49.52769,0.01969,320.373
274.78886,-71.84328,0.0219,210.415
274.90155,28.20472,0.01185,226.296
274.90733,14.89503,0.00934,32.425
274.93515,-27.53016,0.0249,199.013
274.96865,14.93241,0.00942,573.387
274.99335,-70.00497,0.02114,269.597
275.06226,-42.11935,0.01782,359.59
275.09244,14.91373,0.01672,120.926
275.11533,63.81786,0.01935,304.099
275.13247,10.36635,0.01404,132.772
275.13441,15.18948,0.00969,57.027
275.19647,15.00474,0.00872,72.23
275.19886,-27.57163,0.01634,91.571
275.20441,-54.83234,0.01863,552.527
275.23317,10.67835,0.01011,60.762
275.2718,14.95789,0.02452,271.001
275.27827,-51.64484,0.01794,180.817
275.27939,-42.22569,0.01708,164.368
275.30848,-15.1116,0.01003,118.285
275.33314,76.20794,0.00459,34.393
275.34598,45.30241,0.01663,103.95
275.36955,-58.69367,0.02155,344.066
275.38138,48.28969,0.0221,192.243
275.41342,15.3308,0.01559,78.715
275.42191,50.52064,0.01937,128.839
275.44449,14.64478,0.00841,94.922
275.53743,-75.21454,0.01997,139.803
275.54205,9.0189,0.01734,251.499
275.55463,-56.31539,0.01869,386.141
275.58679,-40.82883,0.01756,223.195
275.59583,15.77371,0.01606,164.123
275.61581,-48.81066,0.0176,110.653
275.61758,-56.34437,0.02117,155.622
275.7236,-38.57194,0.00507,10.304
275.72371,23.82927,0.01064,110.866
275.74174,43.28232,0.02192,241.986
275.74199,15.4072,0.01586,133.518
275.78842,77.02933,0.00535,55.822
275.8042,46.2973,0.0141,73.996
275.84716,19.66259,0.01004,123.14
275.8794,74.09615,0.00661,17.058
275.91581,-73.72155,0.02174,159.069
275.94287,74.05292,0.0063,29.908
275.97665,62.27049,0.00661,88.837
275.97954,18.81945,0.01435,182.764
275.98482,23.66793,0.01092,301.775
276.02129,19.69063,0.00997,286.099
276.02146,34.03934,0.01167,106.537
276.17452,-47.63815,0.0185,150.567
276.19827,9.49519,0.0035,7.558
276.33409,23.62354,0.01123,166.262
276.37134,62.42719,0.01891,134.334
276.38917,78.12711,0.00518,12.622
276.40035,-9.23378,0.00934,165.99
276.41861,13.26021,0.01815,163.587
276.43576,-38.44355,0.01834,272.645
276.44711,76.64261,8.7E-4,55.958
276.44866,6.52842,0.01335,94.599
276.57713,13.59574,0.0194,115.977
276.65493,57.2961,0.01989,267.995
276.71306,50.2188,0.01902,523.611
276.72827,62.11561,0.02012,153.28
276.77559,62.29024,0.0164,98.976
276.79266,67.94081,0.00699,71.613
276.84781,62.54976,0.02184,296.191
276.87886,50.17681,0.01906,215.859
276.90819,62.36968,0.01958,993.552
276.93093,11.38007,0.00955,75.521
276.96563,-37.57291,0.01861,119.075
277.01262,54.67843,0.01882,132.447
277.04491,62.29409,0.01868,126.906
277.08973,62.2878,0.02371,441.53
277.10403,68.1668,0.00848,52.25
277.10895,58.05207,0.01951,408.165
277.12414,62.05573,0.02082,326.074
277.17035,63.07415,0.02047,189.699
277.17482,-59.14909,0.02101,155.366
277.22304,78.59042,0.00323,11.944
277.23251,-72.69705,0.02222,174.805
277.2465,31.17536,0.00467,318.311
277.32253,58.08253,0.02047,140.927
277.33547,58.60658,0.0202,258.305
277.3427,-7.15448,0.00939,26.541
277.51371,-32.51248,0.00459,33.686
277.52273,9.31424,0.00987,129.505
277.54752,29.36316,0.02401,217.11
277.6589,60.23537,0.02046,293.252
277.66846,-57.51266,0.01925,116.301
277.66906,14.56925,0.00925,118.645
277.70545,11.62993,0.00955,58.893
277.7437,73.24857,0.00481,61.181
277.82334,11.41533,0.00905,80.422
277.91788,4.443,0.01757,89.997
278.02313,32.17099,0.00723,41.288
278.09667,-26.76492,0.01341,82.221
278.18686,-62.64501,0.02148,424.791
278.20453,74.47834,0.00354,261.344
278.24515,76.76974,0.00563,40.285
278.2982,73.75113,0.00767,30.412
278.32192,46.71219,0.0165,217.495
278.3246,-16.63683,0.01992,255.368
278.38181,38.3753,0.01186,77.358
278.51993,45.69988,0.02208,412.651
278.52287,18.21229,0.01589,76.534
278.53076,68.66548,0.00868,174.875
278.5424,80.26626,0.00466,23.279
278.63647,-80.73981,0.02165,139.606
278.72434,68.86803,0.00791,134.521
278.73923,-64.51877,0.02145,142.051
278.78776,74.78529,7.7E-4,0.277
278.82579,-63.11382,0.02069,178.494
278.84071,48.92039,0.00596,104.343
278.8454,74.46566,0.00157,38.161
278.91109,17.27527,0.01652,119.636
278.94624,-27.68863,0.01452,79.017
279.08221,74.63697,8.1E-4,323.724
279.12099,74.3354,0.00842,287.018
279.14043,10.04123,0.00964,396.343
279.16727,-64.62056,0.02059,764.568
279.16731,67.61863,0.00691,72.807
279.18159,68.46834,0.00804,182.386
279.19745,-61.45583,0.02001,591.637
279.25782,-59.41773,0.02082,140.418
279.2595,-8.37658,0.00953,105.839
279.3948,52.49967,0.01907,209.424
279.45888,-65.78735,0.02118,525.388
279.60863,68.61636,0.0128,66.549
279.61263,72.83944,0.0069,7.759
279.63413,15.71778,0.0159,107.877
279.65331,52.4664,0.01864,232.209
279.66212,-60.84136,0.02012,240.928
279.67304,73.36715,0.00315,66.604
279.71136,-59.58013,0.01903,147.531
279.71305,6.6,0.01817,271.645
279.74914,-41.79608,0.01937,150.353
279.75045,-41.98547,0.01826,161.414
279.82854,74.35496,3.4E-4,0.09
279.82997,68.02327,0.00745,87.96
279.85099,-29.42675,0.01507,362.948
279.85733,-30.13386,0.0149,181.083
279.86367,-29.43846,0.01322,116.73
279.93144,-42.06802,0.0179,475.716
280.03192,3.43109,0.00905,28.648
280.08923,-80.50489,0.02185,306.627
280.09424,32.28288,0.00646,102.61
280.09766,7.24671,0.01832,98.444
280.1025,-38.43933,0.01839,222.994
280.10803,75.84632,0.00404,136.409
280.17803,74.89091,0.00267,55.445
280.20644,-7.77542,0.00718,165.125
280.24699,74.52991,0.00622,62.392
280.28791,-67.30068,0.02252,162.319
280.29646,10.83685,0.0202,375.78
280.29823,-22.59512,0.00455,56.474
280.30412,-68.41102,0.02203,397.753
280.34686,74.83258,2.4E-4,0.449
280.42372,10.93758,0.02189,270.37
280.44309,10.86233,0.02163,219.898
280.47275,10.5165,0.01876,181.496
280.4765,10.71057,0.02092,141.866
280.48515,75.95637,0.00303,7.679
280.5307,10.90994,0.02217,450.313
280.55165,10.76378,0.02022,445.371
280.55639,-7.08489,0.00747,193.313
280.55943,-11.48223,0.02062,349.205
280.58413,70.63134,0.00364,27.689
280.60719,10.8082,0.0228,207.405
280.60727,-21.05432,0.00441,11.263
280.60956,78.33391,0.00317,8.064
280.68375,-68.18913,0.02237,347.467
280.81123,76.00654,0.0053,26.959
280.86583,21.18933,0.01041,140.547
280.92523,24.79556,0.00959,91.981
280.93617,62.10759,0.02032,176.554
280.9381,11.108,0.02101,435.593
280.96362,-78.26597,0.01164,87.532
280.96679,20.70353,0.00956,145.806
280.96881,12.13169,0.01841,309.911
280.96961,-67.91427,0.0225,186.086
281.00028,-21.54424,0.00464,124.882
281.01446,74.13269,0.00311,6.821
281.08604,22.58901,0.0092,38.41
281.09432,75.15219,0.00212,24.566
281.11879,-9.75104,0.00953,181.791
281.22805,25.00157,0.01005,113.831
281.25211,75.10499,0.00644,166.454
281.28988,-25.87216,0.02302,187.289
281.30018,20.8788,0.01158,82.126
281.30299,-21.33431,0.0051,38.488
281.37224,-10.30072,0.00636,57.085
281.37331,-40.72039,0.00447,45.665
281.37873,74.17141,0.00241,17.98
281.41252,21.22734,0.00949,133.635
281.43255,12.26758,0.01886,289.782
281.45583,17.66491,0.01612,85.551
281.49048,-36.69094,0.01825,182.525
281.49708,-74.9367,0.02191,380.358
281.51598,-12.07622,0.0056,19.738
281.52238,-40.58192,0.00447,6.161
281.53714,30.36323,0.00557,40.043
281.54424,75.61194,0.00452,150.822
281.55158,21.80451,0.00831,130.611
281.56291,67.6302,0.00653,208.677
281.57836,21.08904,0.01019,1048.635
281.61693,75.3987,0.00748,177.349
281.62028,62.5647,0.00419,76.739
281.70729,21.1335,0.0094,149.252
281.71744,67.25649,0.00919,28.464
281.72798,30.13034,0.02389,342.783
281.8047,67.37284,0.00746,410.664
281.87129,75.57817,0.00292,12.661
281.91137,67.58714,0.00692,34.084
281.91465,67.40999,0.00845,51.273
281.93954,71.05265,0.02341,552.97
281.94247,71.81811,0.00323,31.154
282.0052,-16.90385,0.01079,160.986
282.01448,48.52413,0.01913,251.278
282.06818,48.57209,0.01834,205.56
282.09612,-6.93938,0.00931,102.133
282.15953,-7.37106,0.01529,273.672
282.16419,66.94615,0.00801,22.333
282.23545,67.1262,0.00512,27.887
282.24074,-80.07649,0.02209,150.611
282.26942,-58.8395,0.01974,231.606
282.27454,-9.63786,0.0097,373.132
282.29219,16.08311,0.01968,160.979
282.32954,76.50785,0.00761,1161.028
282.36835,67.06444,0.00786,96.04
282.37503,66.35185,0.00661,44.991
282.3806,73.01468,0.00305,116.362
282.40882,68.32311,0.01367,152.446
282.46065,68.84602,0.0029,6.685
282.4897,66.89084,0.00792,66.119
282.60994,66.96687,0.00732,19.706
282.62057,-31.69747,0.0242,360.262
282.63399,67.21353,0.0031,3.274
282.63582,-25.54602,0.01414,203.068
282.65296,46.6493,0.00605,408.076
282.66626,-15.39009,0.02354,212.057
282.70388,73.72808,5.5E-4,0.032
282.7136,-13.52835,0.01095,94.427
282.71362,12.01817,0.01953,110.558
282.75398,67.03268,0.00904,151.765
282.96009,-10.86988,0.0213,195.502
282.96027,69.25109,0.01416,207.355
283.09827,74.38838,0.00657,23.046
283.11075,-60.2639,0.02176,447.74
283.12936,29.47304,0.00578,211.735
283.13676,-72.76433,0.02393,228.972
283.19362,-78.26647,0.01176,198.837
283.22566,67.48929,0.00825,21.177
283.2455,29.40072,0.00559,12.875
283.24821,76.74168,0.00306,6.095
283.2489,-8.26463,0.00721,44.658
283.38524,74.39216,0.0045,46.739
283.40371,-44.37255,0.01814,119.804
283.46904,71.52048,0.00273,51.95
283.48245,68.86982,0.0025,9.94
283.52918,11.99204,0.00971,99.939
283.54654,85.67087,0.02326,309.827
283.56129,68.77413,0.00338,19.113
283.56702,67.13146,0.0077,58.902
283.57714,-8.57347,0.01533,190.252
283.59789,68.93851,0.00308,3.377
283.7778,74.49113,0.00436,579.643
283.80243,75.57106,0.00246,5.176
283.80704,69.18187,0.00415,368.37
283.88082,71.38993,0.00146,0.805
283.90282,66.34658,0.00753,55.209
283.94727,-79.18206,0.022,196.695
283.96043,10.7989,0.01922,304.48
283.97381,67.8981,0.02375,293.707
283.98212,66.88333,0.0062,11.932
283.99938,69.33591,0.00261,8.287
284.0319,74.38595,5.0E-4,0.023
284.11002,67.88081,0.02348,207.632
284.17567,-14.15797,0.01335,255.205
284.17694,71.81908,0.00177,87.933
284.21234,67.93535,0.0043,39.562
284.23102,-29.2366,0.01501,244.78
284.26196,-59.53231,0.02297,156.012
284.34117,-13.51235,0.00547,26.013
284.35959,-58.76953,0.01944,241.202
284.38039,70.41033,0.00303,7.105
284.48675,30.50865,0.01377,150.323
284.53221,67.10445,0.00556,80.629
284.66198,71.48137,0.0012,0.256
284.77553,-45.2976,0.01842,344.968
284.81028,-24.58312,0.01037,42.353
284.82468,41.27558,0.00546,64.235
284.84723,73.63178,0.00166,0.509
284.87082,83.55979,0.02182,189.486
284.88715,-45.14603,0.01771,221.985
284.91461,41.96677,0.02312,448.049
285.07575,23.63158,0.00993,438.618
285.08749,-58.48898,0.01889,212.847
285.15427,8.47886,0.01967,367.767
285.20156,73.8077,0.00349,9.937
285.2739,70.20492,0.00357,48.977
285.35959,12.61765,0.02125,233.359
285.39459,-33.34306,0.01482,131.253
285.40257,11.2271,0.01837,151.169
285.43196,-59.26464,0.02074,186.83
285.48749,27.81531,0.01212,52.594
285.5495,52.39328,0.00393,14.063
285.61262,10.83555,0.0094,32.057
285.6929,76.82959,0.00162,111.343
285.71651,65.04872,0.02314,159.304
285.72615,42.75008,0.00565,128.114
